fecha	titular	fuente	categoria
2018-11-14 17:54:20-03	Luego de cuatro bajas, el Merval rebotó un 2,9% impulsado por acciones del sector financiero y energético	Ambito.com	Economia
2018-11-13 20:33:51-03	Shell baja 2,7% la nafta desde mañana y el Gobierno cree que ya se alcanzó un precio de equilibrio	LA NACION (Argentina.)	Economia
2018-11-13 21:27:55-03	Inteligencia artificial: cómo afectará la cuarta revolución a empresas y trabajadores argentinos	Ambito.com	Economia
2018-11-14 14:53:50-03	Minera EXAR inició su producción de litio en Cauchari Olaroz	Página Central Jujuy	Economia
2018-11-13 20:14:35-03	Las expectativas económicas siguen en retroceso	Minutouno.com	Economia
2018-11-14 15:41:50-03	Pymes lácteas llevan 15 meses consecutivos de pérdidas	Diario Uno	Economia
2018-11-13 14:45:10-03	Por problemas de rentabilidad, cada vez más estaciones de servicio no aceptan tarjeta de crédito	iprofesional.com	Economia
2018-11-14 09:24:50-03	Tras lanzar BioBus, Santa Fe busca que todo el transporte público utilice biodiesel	Infocampo	Economia
2018-11-14 10:11:13-03	¿Qué es la criptomoneda que se lanza en Argentina?	El Patagónico	Economia
2018-11-13 17:26:41-03	La chica de 11 años que evitó ser secuestrada gracias a una palabra clave	LA NACION (Argentina.)	Internacional
2018-11-14 13:22:46-03	Muere envenenado con cianuro el hijo de un testigo clave en la causa Odebrecht en Colombia	LA NACION (Argentina.)	Internacional
2018-11-21 12:36:26-03	La última entrevista a Michael Schumacher	La Voz del Interior	Deportes
2018-11-14 16:55:57-03	El gobierno británico respaldó el principio de acuerdo con la UE sobre el Brexit	Infobae.com	Internacional
2018-11-14 08:56:06-03	Las acusaciones del abogado de “El Chapo” contra dos presidentes de México	El Nacional.com	Internacional
2018-11-14 13:43:10-03	Una argentina murió durante sus vacaciones en Italia y su cuerpo está varado en Ezeiza hace cinco días	LA NACION (Argentina.)	Internacional
2018-11-14 15:57:50-03	Los escalofriantes audios de la abogada de los narcos brasileños asesinada en Paraguay: "Si me agarran, me licúan"	Infobae.com	Internacional
2018-11-14 09:24:31-03	Qué calles estarán cortadas y cómo funcionarán los aeropuertos durante la cumbre del G20	Infobae.com	Internacional
2018-11-14 10:23:27-03	¿Es la caravana migrante una amenaza a la seguridad de EEUU?	La Prensa de Honduras	Internacional
2018-11-14 14:56:23-03	El perro más fiel: su dueña murió en un accidente de tránsito y hace 80 días que la espera	TN	Internacional
2018-11-14 15:43:19-03	Monica Lewinsky dice que se disculparía de nuevo con Hillary Clinton por el escándalo de 1998	Telemundo	Internacional
2018-11-15 03:33:45-03	Con apoyo de un sector del PJ, el oficialismo aprobó el presupuesto	LA NACION (Argentina.)	Nacional
2018-11-15 08:54:49-03	ARA San Juan: paso a paso, las últimas horas de contacto con el submarino	Clarín.com	Nacional
2018-11-15 07:44:24-03	Allanaron una casa tomada por anarquistas y hay diez nuevos detenidos por los ataques con explosivos	Infobae.com	Nacional
2018-11-15 03:01:59-03	En la Noche de las Heladerías Artesanales, 7 lugares para disfrutar de los mejores sabores	Infobae.com	Nacional
2018-11-14 21:26:41-03	Macri: “La Argentina va a ser grande cuando cada región se desarrolle en todo su potencial”	Diario La Ciudad de Avellaneda	Nacional
2018-11-15 05:05:20-03	Uno por uno, así votaron los senadores el Presupuesto 2019	Ambito.com	Nacional
2018-11-14 18:27:51-03	Las razones detrás de la salida de Triaca: un adiós anunciado en un contexto de ajuste y estancamiento	LA NACION (Argentina.)	Nacional
2018-11-14 18:34:55-03	Hicieron una fiesta sexual y se viralizaron los videos: "Se van a separar todos"	Infobae.com	Nacional
2018-11-15 06:01:33-03	Dos senadores no quieren que Macri viaje en 2019	Infobae.com	Nacional
2018-11-15 08:05:49-03	Qué opositores acompañaron a Cambiemos y votaron a favor del Presupuesto 2019	Infobae.com	Nacional
2018-11-15 03:33:45-03	Con apoyo de un sector del PJ, el oficialismo aprobó el presupuesto	LA NACION (Argentina.)	Destacadas
2018-11-15 02:14:24-03	El fiscal Carlos Stornelli vinculó el ataque a la casa de Bonadio con la causa de los cuadernos de las coimas K	Infobae.com	Destacadas
2018-11-15 07:01:52-03	A un año de la desaparición del ARA San Juan: cronología de una búsqueda sin respuestas	La Nueva.	Destacadas
2018-11-15 03:27:13-03	Cristina Kirchner: "Van a dejar un país infinitamente peor del que recibieron"	Infobae.com	Destacadas
2018-11-15 02:34:05-03	Noche de las heladerías: elegimos el mejor dulce de leche	LA NACION (Argentina.)	Destacadas
2018-11-15 07:44:40-03	Ola de renuncias en Londres por el Brexit: el gobierno de Theresa May contra las cuerdas	Clarín.com	Destacadas
2018-11-14 18:45:05-03	Triaca formalizará su salida del Gobierno con una conferencia de prensa junto a Sica	Télam	Destacadas
2018-11-14 19:45:00-03	Por error, Menem votó en contra que Macri salga del país en 2019	La Pampa La Arena	Destacadas
2018-11-14 19:36:32-03	Internaron al hijo chileno del ex presidente Menem	Télam	Destacadas
2018-11-13 01:55:25-03	La gran apuesta de Macri para el G-20 es acercar a EE.UU. y China	LA NACION (Argentina.)	Destacadas
2018-11-21 11:56:09-03	Macri busca una tregua con la UCR tras los cortocircuitos por el Consejo de la Magistratura	LA NACION (Argentina.)	Nacional
2018-11-15 08:00:40-03	El operativo de River contra los robos y la reventa de entradas de la Superfinal	TN	Deportes
2018-11-15 08:18:07-03	Diego Maradona, investigado en México y ante una sanción inminente	Clarín.com	Deportes
2018-11-15 07:52:30-03	La frase de Mauro Icardi que generó controversia dentro de la selección argentina	Infobae.com	Deportes
2018-11-12 22:33:38-03	El futuro de Gallardo, el "escritorio" en Conmebol y otras cuatro definiciones de D'Onofrio con LA NACION	canchallena.com	Deportes
2018-11-14 15:33:14-03	Boca-River: la reacción de Pablo Pérez para proteger a Milton Casco	Clarín.com	Deportes
2018-11-15 04:46:49-03	"La serie esta 60-40 a favor de River"	Olé	Deportes
2018-11-14 21:54:53-03	La fortuna que gastó Cristiano Ronaldo en apenas 15 minutos en un bar	Infobae.com	Deportes
2018-11-15 00:01:24-03	Santiago Ponzinibbio: "El que dice que las artes marciales mixtas no son deporte, lo dice por ignorancia"	LA NACION (Argentina.)	Deportes
2018-11-14 19:22:44-03	El desubicado comentario de "Pico" Mónaco que incomodó a todos al aire	Eldestapeweb.com	Deportes
2018-11-15 07:54:03-03	Brian Sarmiento volvería a jugar después de casi ocho meses	Télam	Deportes
2018-11-14 10:53:34-03	A pocas horas de entrar al quirófano, le informaron que el tumor cerebral desapareció	LA NACION (Argentina.)	Salud
2018-11-14 19:43:59-03	Hallazgo de un cardiólogo argentino: descubrió un nuevo gen asociado a la muerte súbita	Clarín.com	Salud
2018-11-15 08:38:03-03	Ante presunto caso de chikunguya, refuerzan control de vectores en Machagai	Chaco Dia Por Dia	Salud
2018-11-15 07:10:00-03	Nutrición: los beneficios de consumir un huevo por día	Contexto	Salud
2018-11-14 09:42:55-03	Día Mundial de la Diabetes: todo lo que hay que saber sobre la enfermedad	Télam	Salud
2018-11-14 00:04:06-03	La rehabilitación pulmonar en la EPOC: subutilizada	IntraMed	Salud
2018-11-14 18:55:00-03	A días de finalizar campaña sigue la vacunación contra sarampión y rubeola	TiempoSur Diario Digital	Salud
2018-11-13 19:05:16-03	Buscan generar conciencia sobre el uso de antibióticos	Telemundo 48 El Paso	Salud
2018-11-14 20:04:05-03	Dengue: realizan operativos de descacharrado, fumigación y concientización en las chacras 107 y 116	Noticiasdel6.com	Salud
2018-11-15 02:09:02-03	Siete alimentos para controlar el ácido úrico	EL TERRITORIO	Salud
2018-11-15 08:43:04-03	Descubren un exoplaneta frío y oscuro, vecino de nuestro Sistema Solar	ÚltimaHora.com	Ciencia y Tecnologia
2018-11-14 15:42:12-03	Tres apps de Android para tener los mejores stickers en Whatsapp	TN	Ciencia y Tecnologia
2018-11-14 14:40:36-03	Cómo funciona el código QR, la función clave que WhatsApp copió de Snapchat e Instagram	Clarín.com	Ciencia y Tecnologia
2018-11-13 12:30:04-03	El truco de WhatsApp para saber qué decía un mensaje eliminado	Clarín.com	Ciencia y Tecnologia
2018-11-14 14:32:08-03	Meizu sería una de las primeras compañías en tener un teléfono con un SD 8150	smartGSM (blog)	Ciencia y Tecnologia
2018-11-15 01:20:05-03	Motorola x Android One llegó a Guatemala	Prensa Libre	Ciencia y Tecnologia
2018-11-14 19:15:14-03	Un “huracán” de Materia Negra viene hacia la Tierra, ¿estamos en peligro?	unocero	Ciencia y Tecnologia
2018-11-14 13:04:43-03	Un diseñador demanda a Adobe por un error que le borró 100 mil archivos	TN	Ciencia y Tecnologia
2018-11-14 12:29:42-03	La PlayStation 5 llegaría con un joystick con pantalla incluida	Clarín.com	Ciencia y Tecnologia
2018-11-14 23:24:07-03	Ya pueden jugar Fortnite con mouse y teclado en Xbox One	FayerWayer	Ciencia y Tecnologia
2018-11-15 00:51:09-03	Los mejores momentos de Susana Giménez junto a Maluma	LA NACION (Argentina.)	Entretenimiento
2018-11-14 20:05:00-03	Murió Katherine MacGregor, la actriz que interpretaba a la antipática Harriet Oleson en La familia Ingalls	LA NACION (Argentina.)	Entretenimiento
2018-11-14 08:59:46-03	¿Querés ser mi novia?: la pregunta de Mauro Caiazza a Jimena Barón	Rosario3.com	Entretenimiento
2018-11-14 23:54:13-03	Alfredo Casero: "El Gobierno no entendió la parábola del flan"	LA NACION (Argentina.)	Entretenimiento
2018-11-14 17:00:16-03	"Me rompió el escroto": la impactante confesión de Soldán en el programa de Pampita	Diario Panorama de Santiago del Estero	Entretenimiento
2018-11-14 13:58:44-03	En medio del escándalo entre Flor Vigna y Laurita Fernández, Gimena Accardi publicó un video besando a Nicolás ...	Infobae.com	Entretenimiento
2018-11-14 12:05:54-03	Jujuy Jiménez rompió el silencio y se refirió a su romance con Del Potro	Perfil.com	Entretenimiento
2018-11-14 23:56:27-03	Dolor de cabeza tiene a Máximo Menem hospitalizado en la UTI	La Cuarta	Entretenimiento
2018-11-14 19:09:50-03	Wanda Nara mostró el tratamiento rejuvenecedor que se hizo en la cara… ¡y tuvo un furcio hot con su top!	Ciudad Magazine	Entretenimiento
2018-11-15 05:58:25-03	Entrevista a Jude Law, el actor que se suma al universo de Harry Potter	Infobae.com	Entretenimiento
2018-11-14 21:56:53-03	Con $ 50 mil ahorrados, ¿conviene abrir un plazo fijo o comprar dólares?	Ambito.com	Economia
2018-11-14 16:37:10-03	En la City anticipan qué hará el BCRA si el dólar quiebra la banda inferior	El Cronista	Economia
2018-11-15 08:03:51-03	Aseguran que los combustibles seguirán subiendo: los motivos	Diario ElSol.com.ar Mendoza	Economia
2018-11-15 03:27:13-03	El Gobierno superó el desafío clave de la licitación de Letras del Tesoro y calmó la suba que insinuó el dólar	Infobae.com	Economia
2018-11-15 06:26:58-03	Netflix aumenta el precio de su suscripción mensual	LA NACION (Argentina.)	Economia
2018-11-15 06:36:12-03	Kantar: el consumo cae 2% pero no a todos les va tan mal	La Voz del Interior	Economia
2018-11-14 18:07:06-03	Nissan electrifica San Pablo	EL LITORAL	Economia
2018-11-14 22:01:29-03	Cómo comprar dólares más baratos que en el Banco Nación con una foto del DNI y una selfie	TN	Economia
2018-11-15 06:15:32-03	Carrefour, Coto, Walmart y otros súper anticipan cuándo repuntará el consumo	iprofesional.com	Economia
2018-11-14 18:53:00-03	Cuáles fueron los 10 modelos de autos usados más vendidos en el país	iprofesional.com	Economia
2018-11-15 07:44:40-03	Ola de renuncias en Londres por el Brexit: el gobierno de Theresa May contra las cuerdas	Clarín.com	Internacional
2018-11-15 03:27:13-03	Cristina Kirchner: "Van a dejar un país infinitamente peor del que recibieron"	Infobae.com	Internacional
2018-11-15 07:11:00-03	Tragedia en California: ya son 56 los muertos por los incendios	La Voz del Interior	Internacional
2018-11-15 03:39:25-03	Cuba comenzó a retirar a sus médicos de Brasil en respuesta a las declaraciones de Jair Bolsonaro	Infobae.com	Internacional
2018-11-15 07:42:00-03	Nena de 11 años evitó un secuestro con una "contraseña"	Diario ElSol.com.ar Mendoza	Internacional
2018-11-15 07:31:51-03	Internaron de urgencia al hijo de Cecilia Bolocco y Carlos Menem	Diario de Cuyo	Internacional
2018-11-14 19:03:31-03	Por qué muchas mujeres están subiendo fotos de su ropa interior a las redes	LA NACION (Argentina.)	Internacional
2018-11-14 10:49:33-03	El Congreso de EEUU advirtió que podrían perder una guerra con China o Rusia y pidió más fondos para Defensa	Infobae.com	Internacional
2018-11-15 08:27:26-03	Los asesinos de Jamal Khashoggi confesaron que lo descuartizaron y el fiscal pidió pena de muerte para ellos	Infobae.com	Internacional
2018-11-14 11:23:24-03	Cumbre del G20: cómo funcionarán los servicios y qué calles estarán cortadas	El Cronista	Internacional
2018-11-15 12:48:14-03	Mauricio Macri, sobre los atentados: “Vamos a actuar con todo el peso de la ley”	Clarín.com	Nacional
2018-11-15 09:32:19-03	El Senado sancionó el Presupuesto 2019, con más votos de los esperados	Clarín.com	Nacional
2018-11-15 12:10:42-03	A un año de la desaparición del ARA San Juan, qué se sabe y qué no del submarino	TN	Nacional
2018-11-15 11:57:39-03	Los gremios docentes bonaerenses anunciaron un nuevo paro el próximo martes	Infobae.com	Nacional
2018-11-15 10:40:07-03	Hay diez nuevos detenidos por la explosión en el cementerio de la Recoleta	Clarín.com	Nacional
2018-11-15 10:43:12-03	Cuatro muertos por un intento de fuga y una brutal pelea en una comisaría de Esteban Echeverría	Infobae.com	Nacional
2018-11-15 03:02:56-03	En la Noche de las Heladerías Artesanales, 7 lugares para disfrutar de los mejores sabores	Infobae.com	Nacional
2018-11-15 10:27:41-03	El senador Eduardo Costa explicó por qué se rebeló y no votó el Presupuesto de Cambiemos	Clarín.com	Nacional
2018-11-15 11:51:23-03	Afirman que un policía confundió a un joven con un ladrón y lo mató	Diario de Cuyo	Nacional
2018-11-15 09:09:31-03	Gobernadores celebran recompensas de Nación por aval al Presupuesto	La Voz 901 Digital	Nacional
2018-11-15 12:48:14-03	Mauricio Macri, sobre los atentados: “Vamos a actuar con todo el peso de la ley”	Clarín.com	Destacadas
2018-11-15 12:13:51-03	Zulemita Menem habló de la internación de urgencia de su hermano Máximo	Clarín.com	Destacadas
2018-11-15 02:43:26-03	10 mitos y verdades sobre la desaparición del ARA San Juan	Infobae.com	Destacadas
2018-11-15 09:32:19-03	El Senado sancionó el Presupuesto 2019, con más votos de los esperados	Clarín.com	Destacadas
2018-11-15 11:35:33-03	Sexo, infidelidad y escándalo en Chaco: se filmaron en una fiesta sexual y el video llegó a sus esposas	TN	Destacadas
2018-11-15 11:49:54-03	Hallaron un plano del mausoleo de Ramón Falcón en la casa de la mujer detenida por la explosión en Recoleta	LA NACION (Argentina.)	Destacadas
2018-11-15 11:57:39-03	Los gremios docentes bonaerenses anunciaron un nuevo paro el próximo martes	Infobae.com	Destacadas
2018-11-15 10:43:12-03	Cuatro muertos por un intento de fuga y una brutal pelea en una comisaría de Esteban Echeverría	Infobae.com	Destacadas
2018-11-15 10:35:27-03	Hoy es "La Noche de las heladerías" y venderán el cuarto de kilo a la mitad	Los Andes (Mendoza)	Destacadas
2018-11-15 09:56:49-03	Faltazo y sorpresa en Cambiemos: Eduardo Costa explicó por qué no votó el presupuesto	LA NACION (Argentina.)	Destacadas
2018-11-15 12:39:17-03	"River va a imponer condiciones"	Olé	Deportes
2018-11-15 11:38:14-03	La Conmebol no le hizo caso a River y Gallardo recibió otra mala noticia	Clarín.com	Deportes
2018-11-15 08:18:07-03	Diego Maradona, investigado en México y ante una sanción inminente	Clarín.com	Deportes
2018-11-15 09:28:37-03	Balcones y lloronas	Olé	Deportes
2018-11-15 11:51:37-03	La boda más esperada del fútbol mundial: Cristiano Ronaldo se comprometió con Georgina Rodríguez	Infobae.com	Deportes
2018-11-15 11:16:00-03	La cuenta oficial de Racing usó lenguaje inclusivo y las redes estallan	Diario Registrado	Deportes
2018-11-15 07:52:30-03	La frase de Mauro Icardi que generó controversia dentro de la selección argentina	Infobae.com	Deportes
2018-11-15 10:16:27-03	Más problemas para Dembélé	Olé	Deportes
2018-11-15 11:05:29-03	Selección Argentina: ¿El club de amigos de Maluma?	Futbolargentino.com	Deportes
2018-11-15 11:11:00-03	Diego Simeone renovaría contrato y podría convertirse en el técnico mejor pago del mundo	TN	Deportes
2018-11-14 10:53:34-03	A pocas horas de entrar al quirófano, le informaron que el tumor cerebral desapareció	LA NACION (Argentina.)	Salud
2018-11-15 10:14:52-03	Los beneficios de consumir un huevo por día	Diario Panorama de Santiago del Estero	Salud
2018-11-15 08:38:03-03	Ante presunto caso de chikunguya, refuerzan control de vectores en Machagai	Chaco Dia Por Dia	Salud
2018-11-14 19:43:59-03	Hallazgo de un cardiólogo argentino: descubrió un nuevo gen asociado a la muerte súbita	Clarín.com	Salud
2018-11-15 11:27:24-03	Un mapa celular del embarazo sano permitirá prever abortos espontáneos	TN	Salud
2018-11-15 10:10:33-03	Hay casi tres mil entrerrianos bajo el programa de Diabetes	APF Digital	Salud
2018-11-15 09:35:26-03	Un 42 % de los españoles tomó antibióticos en un año, diez puntos más que en la UE	Yahoo Finanzas España	Salud
2018-11-14 00:04:06-03	La rehabilitación pulmonar en la EPOC: subutilizada	IntraMed	Salud
2018-11-14 18:55:00-03	A días de finalizar campaña sigue la vacunación contra sarampión y rubeola	TiempoSur Diario Digital	Salud
2018-11-15 09:28:48-03	Por el día de la Diabetes, agentes sanitarios realizaron controles en el centro	Diario Panorama de Santiago del Estero	Salud
2018-11-14 19:22:10-03	Hallaron una nueva "súper Tierra" cerca a nuestro planeta	Diario Uno	Ciencia y Tecnologia
2018-11-14 14:40:36-03	Cómo funciona el código QR, la función clave que WhatsApp copió de Snapchat e Instagram	Clarín.com	Ciencia y Tecnologia
2018-11-15 12:09:11-03	Fortnite: mirá dónde encontrar los peces	Los Andes (Mendoza)	Ciencia y Tecnologia
2018-11-14 15:42:12-03	Tres apps de Android para tener los mejores stickers en Whatsapp	TN	Ciencia y Tecnologia
2018-11-15 12:46:00-03	Un "huracán" de materia oscura se dirige hacia la Tierra a toda velocidad	El Observador	Ciencia y Tecnologia
2018-11-13 12:30:04-03	El truco de WhatsApp para saber qué decía un mensaje eliminado	Clarín.com	Ciencia y Tecnologia
2018-11-14 13:04:43-03	Un diseñador demanda a Adobe por un error que le borró 100 mil archivos	TN	Ciencia y Tecnologia
2018-11-15 07:09:46-03	Elecciones 2019: inseguridad, terreno de disputa de campaña	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-15 12:13:46-03	Instagram ya te deja ver cuánto tiempo usas la app en “Tu actividad”	Urban Tecno	Ciencia y Tecnologia
2018-11-15 12:24:55-03	Ahora podrá borrar los mensajes en Facebook Messenger	ElTiempo.com	Ciencia y Tecnologia
2018-11-15 11:49:42-03	Las frases de Alfredo Casero contra todos: el gobierno, el kirchnerismo, las feministas y la censura	LA NACION (Argentina.)	Entretenimiento
2018-11-15 11:21:58-03	Jorge Rial y el rumor de acercamiento de Silvia D' Auro tras el embarazo de Morena: "¿La madre? Se..."	Ciudad Magazine	Entretenimiento
2018-11-14 19:19:47-03	¡Iliana Calabró, involucrada en la Ruta del Dinero K!	El Intransigente	Entretenimiento
2018-11-15 12:04:00-03	El divertido encuentro entre Susana Giménez y Maluma	DiarioShow	Entretenimiento
2018-11-15 08:57:00-03	La foto de Marcela Tauro en bikini que sacudió Instagram	El Ciudadano Online	Entretenimiento
2018-11-15 09:59:27-03	El mensaje de Paula Chaves a Flor Vigna, tras el escándalo con Laurita Fernández y Cabré	Diario Panorama de Santiago del Estero	Entretenimiento
2018-11-14 20:05:00-03	Murió Katherine MacGregor, la actriz que interpretaba a la antipática Harriet Oleson en La familia Ingalls	LA NACION (Argentina.)	Entretenimiento
2018-11-15 11:45:38-03	Cande Tinelli: topless y provocación	Los Andes (Mendoza)	Entretenimiento
2018-11-15 10:55:26-03	Jimena Barón y Caiazza, la parejita está ¡on fire!	Los Andes (Mendoza)	Entretenimiento
2018-11-15 10:40:02-03	Valeria Mazza hizo polémicas declaraciones sobre el feminismo	Clarín.com	Entretenimiento
2018-11-15 12:47:48-03	Netflix y Spotify también se acomodan y aumentan sus abonos entre 25% y 40%	iprofesional.com	Economia
2018-11-15 10:19:12-03	Luego de tres subas en fila, el dólar opera casi estable a $ 37,01	Ambito.com	Economia
2018-11-15 08:13:00-03	Con $50.000 ahorrados, ¿conviene abrir un plazo fijo o comprar dólares?	iprofesional.com	Economia
2018-11-15 12:06:38-03	La bolsa porteña sube un 1,3% y encadena su segundo avance en fila	Ambito.com	Economia
2018-11-15 12:45:34-03	El Gobierno sube los biocombustibles y vuelve a meter presión sobre el precio de la nafta	Clarín.com	Economia
2018-11-15 08:03:51-03	Aseguran que los combustibles seguirán subiendo: los motivos	Diario ElSol.com.ar Mendoza	Economia
2018-11-15 06:15:32-03	Carrefour, Coto, Walmart y otros súper anticipan cuándo repuntará el consumo	iprofesional.com	Economia
2018-11-15 09:04:42-03	Lanzan en Argentina una criptomoneda atada al dólar	Clarín.com	Economia
2018-11-15 09:36:22-03	Empleo 2019: qué tipo de personal piden las empresas y qué aumento de sueldo prevén dar	Clarín.com	Economia
2018-11-14 22:01:29-03	Cómo comprar dólares más baratos que en el Banco Nación con una foto del DNI y una selfie	TN	Economia
2018-11-15 10:52:59-03	Brexit: qué dice el acuerdo alcanzado con Europa y por qué es tan polémico	Clarín.com	Internacional
2018-11-15 12:13:51-03	Zulemita Menem habló de la internación de urgencia de su hermano Máximo	Clarín.com	Internacional
2018-11-15 11:24:44-03	La Justicia saudí pidió pena de muerte para cinco sospechosos de matar a Khashoggi	TN	Internacional
2018-11-15 11:35:57-03	Los chilenos presos en Malasia se salvaron de la horca y serán liberados	LA NACION (Argentina.)	Internacional
2018-11-15 01:48:36-03	En la California arrasada, empieza la búsqueda de lo que nadie quiere hallar	LA NACION (Argentina.)	Internacional
2018-11-15 12:33:37-03	Es viral: por qué miles de mujeres postean su ropa interior en redes sociales	Diario NORTE	Internacional
2018-11-15 03:39:25-03	Cuba comenzó a retirar a sus médicos de Brasil en respuesta a las declaraciones de Jair Bolsonaro	Infobae.com	Internacional
2018-11-15 07:42:00-03	Nena de 11 años evitó un secuestro con una "contraseña"	Diario ElSol.com.ar Mendoza	Internacional
2018-11-15 07:54:53-03	CFK: "Van a dejar un país infinitamente peor del que recibieron"	gacetamercantil.com	Internacional
2018-11-15 12:20:13-03	Escándalo en Japón: el ministro de Ciberseguridad confesó que nunca usó una computadora	Clarín.com	Internacional
2018-11-15 16:30:06-03	La inflación de octubre fue 5,4% según el Indec: llega a 39,5% en lo que va del año	Infobae.com	Nacional
2018-11-15 10:18:10-03	Para Bullrich, hay conexión entre los ataques en Recoleta y la casa de Bonadio	Télam	Nacional
2018-11-15 17:39:53-03	Macri, un año de la desaparición del ARA San Juan: "Los 44 tripulantes quedarán en nuestra memoria siempre"	LA NACION (Argentina.)	Nacional
2018-11-15 17:19:19-03	Presupuesto 2019: frases verdaderas y falsas de los discursos en el Senado	LA NACION (Argentina.)	Nacional
2018-11-15 17:34:51-03	Incendio de gran magnitud en un supermercado cerca de Nordelta	Clarín.com	Nacional
2018-11-15 03:02:56-03	En la Noche de las Heladerías Artesanales, 7 lugares para disfrutar de los mejores sabores	Infobae.com	Nacional
2018-11-15 16:23:09-03	A la activista anarquista la bomba le explotó cuando se sacaba una selfie	LA NACION (Argentina.)	Nacional
2018-11-15 15:27:19-03	Masacre en Colón: mató a su esposa e hijos, a otro hombre, y después se suicidó	La Voz del Interior	Nacional
2018-11-15 17:19:19-03	Tucumán: murió un joven por un disparo de un policía que lo confundió con un ladrón	LA NACION (Argentina.)	Nacional
2018-11-15 16:48:30-03	“Ya me rajaron de casa”: los chats de los chaqueños involucrados en la fiesta sexual	Misiones OnLine	Nacional
2018-11-15 17:34:51-03	Incendio de gran magnitud en un supermercado cerca de Nordelta	Clarín.com	Destacadas
2018-11-15 17:18:50-03	Las historias y el recuerdo de los 44 tripulantes del ARA San Juan	Infobae.com	Destacadas
2018-11-15 16:37:25-03	Detuvieron en Buenos Aires a dos adherentes del grupo terrorista Hezbollah con gran cantidad de armas	Infobae.com	Destacadas
2018-11-15 16:23:09-03	A la activista anarquista la bomba le explotó cuando se sacaba una selfie	LA NACION (Argentina.)	Destacadas
2018-11-15 16:59:09-03	Carlos Menem pidió autorización para salir del país y visitar a su hijo en Chile	Infobae.com	Destacadas
2018-11-15 16:05:26-03	La inflación de octubre fue 5,4% y acumuló casi 40% en el año	LA NACION (Argentina.)	Destacadas
2018-11-15 10:18:10-03	Para Bullrich, hay conexión entre los ataques en Recoleta y la casa de Bonadio	Télam	Destacadas
2018-11-12 12:08:31-03	¿Qué hay detrás de un delicioso helado?	Vanguardia.com.mx	Destacadas
2018-11-15 15:27:19-03	Masacre en Colón: mató a su esposa e hijos, a otro hombre, y después se suicidó	La Voz del Interior	Destacadas
2018-11-15 13:10:40-03	Christine Lagarde confirmó que participará de la reunión del G20 en Buenos Aires y se reunirá con Macri	Infobae.com	Destacadas
2018-11-15 13:26:10-03	Gallardo contó cómo vivió el Boca-River sin poder estar en la cancha: de los "mediocres" al "chiquitaje"	LA NACION (Argentina.)	Deportes
2018-11-15 16:29:54-03	Alejandro Fantino denunció que "el árbitro perjudicará a Boca" en la Superfinal de la Libertadores	Infobae.com	Deportes
2018-11-15 14:38:45-03	Angelici confirmó que Boca hará un entrenamiento a puertas abiertas previo a la superfinal de la Libertadores	Clarín.com	Deportes
2018-11-15 16:50:37-03	Scaloni y su continuidad "por decantación"	Olé	Deportes
2018-11-15 12:06:14-03	Conmebol rechazó la apelación por el caso Gallardo	MDZ Online	Deportes
2018-11-15 14:13:57-03	A copar La Bombonera: los planes de Boca para la fiesta previa a la final ante River	Goal.com	Deportes
2018-11-15 08:18:07-03	Diego Maradona, investigado en México y ante una sanción inminente	Clarín.com	Deportes
2018-11-15 15:17:05-03	Racing, pionero en la utilización del lenguaje inclusivo	Clarín.com	Deportes
2018-11-15 17:09:00-03	Votan la mejor hinchada del mundo, y solo una de Argentina está en el top ten	Tiempo de San Juan	Deportes
2018-11-14 12:11:10-03	El convocado que le devolvió la alegría a la Selección Argentina	Bolavip	Deportes
2018-11-13 09:50:45-03	¿Un milagro?: el tumor cerebral de un paciente desapareció antes de la cirugía	TN	Salud
2018-11-15 10:14:52-03	Los beneficios de consumir un huevo por día	Diario Panorama de Santiago del Estero	Salud
2018-11-15 11:27:24-03	Un mapa celular del embarazo sano permitirá prever abortos espontáneos	TN	Salud
2018-11-15 08:38:03-03	Ante presunto caso de chikunguya, refuerzan control de vectores en Machagai	Chaco Dia Por Dia	Salud
2018-11-15 09:35:26-03	Un 42 % de los españoles tomó antibióticos en un año, diez puntos más que en la UE	Yahoo Finanzas España	Salud
2018-11-15 16:59:24-03	Cancer de pulmón es la tercera causa de muerte	El Diario de Lujan (blog)	Salud
2018-11-15 13:30:52-03	Tumor cerebral: que es, síntomas y tratamiento	Pronto	Salud
2018-11-15 13:05:00-03	Continúa la campaña de vacunación de sarampión y rubéola	La Pampa La Arena	Salud
2018-11-15 13:34:00-03	García destaca interés de jóvenes sobre la problemática de la diabetes	TiempoSur Diario Digital	Salud
2018-11-15 16:46:29-03	La UBA realizará un estudio sobre Alzheimer en la provincia	Análisis Digital	Salud
2018-11-15 13:59:06-03	El mate, el alfajor, Ricardo Fort y Macri: cómo son los stickers de Whatsapp hechos en el país	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-15 15:47:12-03	Por fin: WhatsApp tendrá un modo de agregar contactos que será mucho más simple	La Voz del Interior	Ciencia y Tecnologia
2018-11-15 15:01:26-03	Borrarse de Instagram: desilusionada, una de las diseñadoras de la red social le dice adiós	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-15 14:31:26-03	Ok, Google... dime las últimas noticias | El buscador ya incluye audios de El Comercio	El Comercio	Ciencia y Tecnologia
