fecha	titular	fuente	categoria
2018-11-20 18:09:05-03	El PJ impidió que el Senado trate el desafuero de Cristina Kirchner	Clarín.com	Nacional
2018-11-21 08:34:29-03	Una chica de 15 años fue secuestrada a la salida de un colegio de Flores y murió en el auto de sus captores	Clarín.com	Destacadas
2018-11-21 01:33:38-03	Amplían la zona de seguridad por la cumbre y no habrá servicios de trenes y subtes	LA NACION (Argentina.)	Destacadas
2018-11-21 01:40:39-03	La crisis en Cambiemos provoca un cierre anticipado del Congreso	LA NACION (Argentina.)	Destacadas
2018-11-21 08:23:23-03	Misterio por la muerte de un reconocido abogado laboralista en la zona de tribunales	Minutouno.com	Destacadas
2018-11-20 21:47:01-03	No hubo quórum para tratar el desafuero de Cristina	Diario Uno	Destacadas
2018-11-20 10:08:00-03	Ganancias 2019: pagarían los salarios a partir de $38.200	El Diario de la Pampa	Destacadas
2018-11-19 08:42:29-03	Un feriado para aprovechar antes del regreso del calor	La Gaceta Tucumán	Destacadas
2018-11-21 08:03:45-03	Indonesia: hallaron una ballena muerta con seis kilos de plástico en el estómago	Infobae.com	Destacadas
2018-11-21 01:28:05-03	Un hombre mató a su madre ya su abuela "porque Dios se lo pidió"	LA NACION (Argentina.)	Destacadas
2018-11-21 00:56:41-03	La frase de Mauro Icardi que hizo explotar la polémica por la interna del vestuario de la Selección	Infobae.com	Deportes
2018-11-21 04:39:27-03	El fabuloso negocio de la reventa de entradas en la Superfinal entre River y Boca: audios y video reveladores	Infobae.com	Deportes
2018-11-20 13:42:26-03	Un jugador de Los Pumas atraviesa el peor momento de su vida	Diario ElSol.com.ar Mendoza	Deportes
2018-11-20 20:49:58-03	La Selección llegó al estadio para el amistoso con México, ¡pero se olvidó un jugador en el hotel!	Minutouno.com	Deportes
2018-11-20 21:12:59-03	Uber sube la apuesta y sale a la cancha como sponsor de la AFA	Clarín.com	Deportes
2018-11-21 08:44:54-03	El drama silencioso de Mick, el hijo de Michael Schumacher y el único testigo del accidente del campeón	Infobae.com	Deportes
2018-11-21 05:09:02-03	Cuenta regresiva para Qatar 2022	El Sol de San Luis	Deportes
2018-11-21 00:34:45-03	Las promesas que sueñan con brillar en Qatar 2022	ESPN	Deportes
2018-11-19 19:06:10-03	River: Scocco entrenó diferenciado y es duda	Perfil.com	Deportes
2018-11-21 08:14:05-03	Scaloni tiene banca para seguir en la Selección Argentina	TyC Sports	Deportes
2018-11-20 19:26:47-03	Cáncer de piel: protección solar, autoexamen e información, lo que hay que saber para una correcta prevención	Infobae.com	Salud
2018-11-21 03:01:43-03	EPOC: razones de la elevada tasa de subdiagnóstico de un mal que causa 3 millones de muertes al año	Infobae.com	Salud
2018-11-20 19:10:51-03	Sacerdote quedó pálido cuando el bebé que sostenía se le resbaló de las manos en pleno bautizo	Noticias Caracol	Salud
2018-11-20 16:29:23-03	Vacunación refuerzo de la triple viral	La Voz del Interior	Salud
2018-11-20 10:40:32-03	Lanzan la campaña “Corta con el SIDA”	Radio Ñanduti	Salud
2018-11-20 19:04:24-03	Creía que era una alergia y le estaba saliendo liquido cerebral	Padresehijos	Salud
2018-11-21 06:15:00-03	Dieta baja en proteínas y rica en hidratos, posible clave para la longevidad	ÚltimaHora.com	Salud
2018-11-20 11:04:36-03	¿Qué son la anosmia y la ageusia?: Cuándo es necesario consultar a un médico	Misiones OnLine	Salud
2018-11-20 12:04:31-03	Actividades en Salta por el Día Mundial de la Lucha contra el Sida	Noticias Iruya.com	Salud
2018-11-20 15:11:27-03	Alarma en Hong Kong; detectan segundo caso de hepatitis de rata	Puente Libre La Noticia Digital	Salud
2018-11-21 09:05:05-03	Hallan muerto a un hombre dentro de un auto en Costanera norte	Minutouno.com	Destacadas
2018-11-20 12:30:29-03	Llegó Android Pie a la Argentina: qué celulares pueden descargar el nuevo software de Google	Clarín.com	Ciencia y Tecnologia
2018-11-21 00:11:15-03	Elon Musk rebautizó su cohete que volará a la Luna ya Marte "Starship"	Infobae.com	Ciencia y Tecnologia
2018-11-20 15:28:10-03	Facebook e Instagram se caen a nivel mundial	Neuquén Al Instante	Ciencia y Tecnologia
2018-11-20 20:38:00-03	Medio millón de usuarios Android descargaron malware desde Google Play	Hipertextual	Ciencia y Tecnologia
2018-11-20 15:59:00-03	20 años de la ISS: 5 curiosidades sobre el mayor lugar habitado por el hombre fuera de la Tierra	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-21 08:23:23-03	La NASA anunció que volverá a poner al Hombre en la Luna	Minutouno.com	Ciencia y Tecnologia
2018-11-20 17:58:25-03	El increíble truco para manejar el cursor del iPhone que casi nadie conoce	TN	Ciencia y Tecnologia
2018-11-21 07:25:00-03	¿Tenés iPhone? Descubren falla en iOS 12 que permite el robo de fotos borradas	Diario San Rafael	Ciencia y Tecnologia
2018-11-20 11:18:34-03	MINI John Cooper Works Knights Edition: anticipo del GP	Yahoo Finanzas España	Ciencia y Tecnologia
2018-11-20 18:39:16-03	Estructuras alienígenas rodean nueva estrella descubierta	Caracol Radio	Ciencia y Tecnologia
2018-11-21 00:26:07-03	¿Quién se fue de Bailando 2018?	Clarín.com	Entretenimiento
2018-11-21 00:20:34-03	Jimena Barón confesó cuántas veces acordó tener sexo con Mauro Caiazza en sus vacaciones: "Tres veces por día"	Ciudad Magazine	Entretenimiento
2018-11-21 07:08:08-03	Benjamín Vicuña sufrió un violento robo: su pedido en las redes	MDZ Online	Entretenimiento
2018-11-20 21:20:21-03	Denise Dumas recordó una pelea que tuvo con Mariano Iúdica: "Campi casi lo cag… a trompadas en ShowMatch"	Ciudad Magazine	Entretenimiento
2018-11-20 08:56:05-03	El backstage de la provocativa campaña de Wanda Nara	Infobae.com	Entretenimiento
2018-11-20 13:26:24-03	Cristian U se defendió tras la denuncia pública de Sol Pérez de acoso sexual en Combate: "Es una quilombera"	Ciudad Magazine	Entretenimiento
2018-11-21 08:31:00-03	El impactante momento en que un conductor de TV sufre un ataque al corazón y colapsa en vivo	eju.tv	Entretenimiento
2018-11-18 12:05:46-03	"Con las muertes de mis hermanas estuve mucho tiempo encontrando cáncer en mi cuerpo"	La Nueva.	Entretenimiento
2018-11-21 06:25:27-03	Carlitos Nair admitió tensa relación con Bolocco	El Liberal Digital	Entretenimiento
2018-11-20 15:31:58-03	Pampita y Pico Mónaco lucen el mismo colgante tras su sorpresivo reencuentro	Ciudad Magazine	Entretenimiento
2018-11-21 04:27:12-03	Hacienda amplió el menú de bonos para sustituir el vacío que deja el fin de las Lebac	Infobae.com	Economia
2018-11-21 08:46:19-03	Ganancias y Monotributo: cuánto habrá que pagar a partir de enero del año que viene	El Diario Nuevo Dia	Economia
2018-11-21 06:29:47-03	Autos: descuentos de hasta 40% por los impuestos internos	iprofesional.com	Economia
2018-11-21 08:41:08-03	Argentina venderá el primer auto eléctrico producido en el país y se podrá encargar online	Los Andes (Mendoza)	Economia
2018-11-20 19:56:00-03	Créditos hipotecarios: hay que tener ingresos de más de 100 mil pesos mensuales para llegar a la casa propia	Contexto	Economia
2018-11-21 04:23:14-03	Los ADR argentinos, con caídas generalizadas en Wall Street	Infobae.com	Economia
2018-11-20 18:40:53-03	¿Querés ver los nuevos recorridos de colectivos en Mendoza? Google te los muestra	Los Andes (Mendoza)	Economia
2018-11-21 08:03:57-03	LATAM Airlines recortará en 41% las inversiones para su flota aérea	iprofesional.com	Economia
2018-11-20 13:24:32-03	Los almacenes también tendrán Precios Cuidados	Ambito.com	Economia
2018-11-21 06:16:53-03	La compra financiada de vehículos 0km registró un retroceso del 45% interanual en octubre	El Liberal Digital	Economia
2018-11-21 08:03:45-03	Indonesia: hallaron una ballena muerta con seis kilos de plástico en el estómago	Infobae.com	Internacional
2018-11-21 01:33:38-03	Amplían la zona de seguridad por la cumbre y no habrá servicios de trenes y subtes	LA NACION (Argentina.)	Internacional
2018-11-21 02:05:04-03	Pese al crimen del periodista, EE UU prioriza su alianza con Arabia Saudita	Diario El Día	Internacional
2018-11-21 08:57:18-03	El surcoreano Kim Jong-yang, elegido presidente de Interpol	Telemetro	Internacional
2018-11-21 00:06:11-03	Nicolás Maduro anunció que Venezuela producirá una serie sobre la vida de Hugo Chávez	TN	Internacional
2018-11-21 04:27:55-03	Juicio a "El Chapo": el interrogatorio en el que se involucró en sobornos a exjefes de seguridad	Teletrece	Internacional
2018-11-20 18:39:00-03	Atentado con explosivos en salón de bodas deja 50 muertos	Crónica	Internacional
2018-11-21 08:10:52-03	Demócratas quieren investigar a Ivanka	El Universal	Internacional
2018-11-21 07:18:21-03	Aumentan a 81 los muertos en los incendios en California	La Voz del Interior	Internacional
2018-11-20 11:36:07-03	Airbnb choca con Israel: retirará sus servicios de las colonias en Cisjordania	LA NACION (Argentina.)	Internacional
2018-11-21 09:00:08-03	"No la quisimos matar, se nos murió", dijo uno de los secuestradores de la nena de Flores	Minutouno.com	Nacional
2018-11-21 08:54:31-03	Qué hay detrás del conflicto entre Aerolíneas Argentinas y los gremios aeronáuticos	LA NACION (Argentina.)	Nacional
2018-11-21 08:05:30-03	Funcionarios de Santiago del Estero quisieron cobrar U$S31 millones en efectivo	MDZ Online	Nacional
2018-11-21 01:40:39-03	La crisis en Cambiemos provoca un cierre anticipado del Congreso	LA NACION (Argentina.)	Nacional
2018-11-20 15:40:05-03	G20: el Gobierno busca que Pérez Esquivel sea mediador para que no haya violencia en las marchas	LA NACION (Argentina.)	Nacional
2018-11-21 04:18:44-03	Es mujer y pronto será madre, pero en el trabajo le ofrecen “licencia por paternidad”	Infobae.com	Nacional
2018-11-21 06:21:00-03	Nordelta: las empleadas domésticas denuncian que no las dejan tomar combis con propietarios	Contexto	Nacional
2018-11-21 08:21:21-03	Tribunales: encontraron muerto a un conocido abogado laboralista	TN	Nacional
2018-11-20 18:09:05-03	El PJ impidió que el Senado trate el desafuero de Cristina Kirchner	Clarín.com	Nacional
2018-11-21 09:05:05-03	Hallan muerto a un hombre dentro de un auto en Costanera norte	Minutouno.com	Nacional
2018-11-21 08:54:31-03	Qué hay detrás del conflicto entre Aerolíneas Argentinas y los gremios aeronáuticos	LA NACION (Argentina.)	Destacadas
2018-11-21 09:00:08-03	"No la quisimos matar, se nos murió", dijo uno de los secuestradores de la nena de Flores	Minutouno.com	Destacadas
2018-11-21 01:33:38-03	Amplían la zona de seguridad por la cumbre y no habrá servicios de trenes y subtes	LA NACION (Argentina.)	Destacadas
2018-11-21 07:53:03-03	El terrible error médico que arruinó la vida de una mujer	Los Andes (Mendoza)	Destacadas
2018-11-21 08:23:23-03	Misterio por la muerte de un reconocido abogado laboralista en la zona de tribunales	Minutouno.com	Destacadas
2018-11-21 06:26:18-03	El uno x uno de la Selección	Olé	Destacadas
2018-11-20 22:41:47-03	La UCR le hizo un desplante a Mauricio Macri por la pérdida de un lugar en el Consejo de la Magistratura	Clarín.com	Destacadas
2018-11-21 04:13:43-03	José Ottavis: "Máximo Kirchner me pidió que dejara a Vicky Xipolitakis porque decía que me la había mandado Massa"	Infobae.com	Destacadas
2018-11-20 17:52:56-03	ARA San Juan: Aguad recibió el informe de la comisión de expertos sobre las causas del hundimiento	LA NACION (Argentina.)	Destacadas
2018-11-21 06:26:18-03	El uno x uno de la Selección	Olé	Deportes
2018-11-21 04:39:27-03	El fabuloso negocio de la reventa de entradas en la Superfinal entre River y Boca: audios y video reveladores	Infobae.com	Deportes
2018-11-20 19:25:47-03	¿La bomba del mercado? La estrella mundial que podría incorporar Diego Maradona para Dorados	Infobae.com	Deportes
2018-11-21 04:03:00-03	Idas y vueltas por el cambio en el horario de la Superfinal	El Litoral Corrientes	Deportes
2018-11-21 01:10:00-03	Uber sube la apuesta y sale a la cancha como sponsor de la AFA	Clarín.com	Deportes
2018-11-21 09:36:24-03	La entrevista inédita de Michael Schumacher que se publicó 5 años después del accidente	Clarín.com	Deportes
2018-11-20 20:49:58-03	La Selección llegó al estadio para el amistoso con México, ¡pero se olvidó un jugador en el hotel!	Minutouno.com	Deportes
2018-11-21 07:32:38-03	A 4 años del Mundial de Qatar 2022, así están los estadios	Infobae.com	Deportes
2018-11-20 19:40:46-03	¿Qué pasa en la Selección si Guillermo Barros Schelotto gana la Copa?	Clarín.com	Deportes
2018-11-19 17:10:00-03	El plan de Gallardo para ganarle la final a Boca en el medio	Goal.com	Deportes
2018-11-21 03:01:43-03	EPOC: razones de la elevada tasa de subdiagnóstico de un mal que causa 3 millones de muertes al año	Infobae.com	Salud
2018-11-19 10:10:37-03	Semana del lunar: si tenés dudas, es el momento de chequear esa manchita en tu piel	TN	Salud
2018-11-20 19:28:52-03	"Mi abuela tiene Alzheimer y me toca la cara para no olvidarme": la conmovedora historia que se hizo viral	Infobae.com	Salud
2018-11-21 09:01:39-03	Infectólogo advierte sobre abuso de antibióticos	La Prensa Austral	Salud
2018-11-20 16:29:23-03	Vacunación refuerzo de la triple viral	La Voz del Interior	Salud
2018-11-20 19:41:51-03	Campaña de detección de artritis psoriásica	Noti Fe	Salud
2018-11-20 10:40:32-03	Lanzan la campaña “Corta con el SIDA”	Radio Ñanduti	Salud
2018-11-20 05:43:29-03	Pensó que era una simple alergia, pero era algo mucho peor	Radio Mitre	Salud
2018-11-21 06:15:00-03	Dieta baja en proteínas y rica en hidratos, posible clave para la longevidad	ÚltimaHora.com	Salud
2018-11-20 11:04:36-03	¿Qué son la anosmia y la ageusia?: Cuándo es necesario consultar a un médico	Misiones OnLine	Salud
2018-11-21 09:34:08-03	Google lanza la herramienta de bienestar digital para ayudarte a limitar el uso del móvil	CNET en Español	Ciencia y Tecnologia
2018-11-21 00:11:15-03	Elon Musk rebautizó su cohete que volará a la Luna ya Marte "Starship"	Infobae.com	Ciencia y Tecnologia
2018-11-21 08:31:26-03	WhatsApp: agregar un contacto será más fácil, mirá por qué	Tiempo de San Juan	Ciencia y Tecnologia
2018-11-21 09:08:11-03	Facebook resolvió falla y Zuckerberg dice que no va a renunciar	El Colombiano	Ciencia y Tecnologia
2018-11-20 20:38:00-03	Medio millón de usuarios Android descargaron malware desde Google Play	Hipertextual	Ciencia y Tecnologia
2018-11-21 08:23:23-03	La NASA anunció que volverá a poner al Hombre en la Luna	Minutouno.com	Ciencia y Tecnologia
2018-11-20 15:59:00-03	20 años de la ISS: 5 curiosidades sobre el mayor lugar habitado por el hombre fuera de la Tierra	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-20 17:58:25-03	El increíble truco para manejar el cursor del iPhone que casi nadie conoce	TN	Ciencia y Tecnologia
2018-11-20 16:29:49-03	Poca demanda: Apple baja la producción de uno de los iPhone lanzados menos de 2 meses atrás	La Voz del Interior	Ciencia y Tecnologia
2018-11-20 12:33:22-03	Amazon Music aterriza en un nuevo país latinoamericano: te contamos cómo funciona	iProUp	Ciencia y Tecnologia
2018-11-21 02:01:54-03	ShowMatch 2018: Esmeralda Mitre dejó fuera del concurso a Lucas Velasco y Flor Marcasoli	LA NACION (Argentina.)	Entretenimiento
2018-11-20 16:45:05-03	El sugestivo tweet de Jimena Barón antes de la definición del Bailando: "Se acerca la final y yo..."	Ciudad Magazine	Entretenimiento
2018-11-21 06:25:27-03	Vicuña fue asaltado y quiere recuperar las fotos de su hija	El Liberal Digital	Entretenimiento
2018-11-20 12:54:56-03	De Brito, muy duro tras su pelea con Florencia Peña: "No me gusta en el jurado y es un gran error que esté"	Ciudad Magazine	Entretenimiento
2018-11-19 23:40:29-03	Migue Granados, entre la tristeza y la concientización: "No tomen sol como iguanas, te agarra cáncer y te morís"	Infobae.com	Entretenimiento
2018-11-20 08:56:05-03	El backstage de la provocativa campaña de Wanda Nara	Infobae.com	Entretenimiento
2018-11-21 06:23:16-03	¿Cristian U acosó a Sol Pérez en Combate?	El Liberal Digital	Entretenimiento
2018-11-21 08:31:00-03	El impactante momento en que un conductor de TV sufre un ataque al corazón y colapsa en vivo	eju.tv	Entretenimiento
2018-11-21 09:00:57-03	El Marginal 3: ¿Vuelve Juan Minujín?	La Voz del Interior	Entretenimiento
2018-11-19 12:38:24-03	Sofi Morandi le explicó a Mirtha Legrand cuándo hay que decir "skere"	LA NACION (Argentina.)	Entretenimiento
2018-11-21 04:27:12-03	Hacienda amplió el menú de bonos para sustituir el vacío que deja el fin de las Lebac	Infobae.com	Economia
2018-11-21 08:46:19-03	Ganancias y Monotributo: cuánto habrá que pagar a partir de enero del año que viene	El Diario Nuevo Dia	Economia
2018-11-21 08:41:08-03	Argentina venderá el primer auto eléctrico producido en el país y se podrá encargar online	Los Andes (Mendoza)	Economia
2018-11-21 06:29:47-03	Autos: descuentos de hasta 40% por los impuestos internos	iprofesional.com	Economia
2018-11-20 14:42:00-03	Los créditos UVA superan el 10% y hacen falta más de $100 000 de ingresos para llegar a la casa propia	Diario Veloz	Economia
2018-11-21 04:23:14-03	Los ADR argentinos, con caídas generalizadas en Wall Street	Infobae.com	Economia
2018-11-21 05:42:18-03	Sky se afianza como línea aérea low cost y baja sus pasajes hasta un 50%	iprofesional.com	Economia
2018-11-19 23:26:44-03	Lanzan simulador de consumo para calcular precio de factura de luz	Ambito.com	Economia
2018-11-21 00:38:27-03	Cristiano Rattazzi: “Para que lleguen las inversiones harán falta 3 ó 4 años”	FM Impacto	Economia
2018-11-20 18:40:53-03	¿Querés ver los nuevos recorridos de colectivos en Mendoza? Google te los muestra	Los Andes (Mendoza)	Economia
2018-11-20 11:47:27-03	Hallan una ballena muerta: tenía 115 vasos, 25 bolsas y mil fragmentos de plástico en el estómago	Clarín.com	Internacional
2018-11-21 01:33:38-03	Amplían la zona de seguridad por la cumbre y no habrá servicios de trenes y subtes	LA NACION (Argentina.)	Internacional
2018-11-21 07:53:03-03	El terrible error médico que arruinó la vida de una mujer	Los Andes (Mendoza)	Internacional
2018-11-20 23:16:32-03	José Mujica decidió no asistir a "la contracumbre del G20" en Argentina: "No debo contribuir a crear obstáculos"	Infobae.com	Internacional
2018-11-21 08:02:56-03	Arabia Saudita inundada: llovió en 4 días lo mismo que en 6 años	Diario Uno	Internacional
2018-11-21 02:05:04-03	Pese al crimen del periodista, EE UU prioriza su alianza con Arabia Saudita	Diario El Día	Internacional
2018-11-21 08:31:47-03	El enigma del agua que intriga a los científicos: el planeta se está “tragando” los océanos	eju.tv	Internacional
2018-11-20 07:39:23-03	Se lanzó al vacío desde 100 metros y el paracaídas no le funcionó	Infobae.com	Internacional
2018-11-21 09:24:58-03	Al menos 50 muertos en un atentado durante un acto religioso en Kabul	Diario Panorama de Santiago del Estero	Internacional
2018-11-21 09:06:27-03	Programa de 'recuperación' de Maduro no saca a Venezuela de la crisis	ElTiempo.com	Internacional
2018-11-21 09:34:41-03	Una chica de 15 años fue secuestrada a la salida de un colegio de Flores y murió en el auto de sus captores	Clarín.com	Nacional
2018-11-21 10:48:55-03	Qué hay detrás de la decisión de Aerolíneas de suspender a sus empleados	Clarín.com	Nacional
2018-11-20 23:14:10-03	G-20: La dura respuesta de Adolfo Pérez Esquivel a Patricia Bullrich	LA NACION (Argentina.)	Nacional
2018-11-21 10:36:27-03	Polémica en Nordelta por el transporte interno para empleadas domésticas	La Voz del Interior	Nacional
2018-11-21 09:33:08-03	Murió el nene de 12 años que se había pegado un tiro por ser víctima de bullying	Radio Mitre	Nacional
2018-11-21 08:06:16-03	Cielo despejado y una máxima de 32 grados se espera para la región metropolitana	Impulso Baires	Nacional
2018-11-21 06:59:32-03	Investigan al gobierno de Zamora por intentar extraer millones en efectivo	gacetamercantil.com	Nacional
2018-11-21 10:03:49-03	La Plata: un joven mató a su jefe a palazos y cuchillazos después de una discusión	Minutouno.com	Nacional
2018-11-21 08:21:21-03	Tribunales: encontraron muerto a un conocido abogado laboralista	TN	Nacional
2018-11-20 22:59:06-03	Encuentran un cadáver dentro de un auto en Costanera Norte	Clarín.com	Nacional
2018-11-21 09:34:41-03	Una chica de 15 años fue secuestrada a la salida de un colegio de Flores y murió en el auto de sus captores	Clarín.com	Destacadas
2018-11-21 08:54:31-03	Qué hay detrás del conflicto entre Aerolíneas Argentinas y los gremios aeronáuticos	LA NACION (Argentina.)	Destacadas
2018-11-21 07:22:05-03	Las empleadas domésticas de Nordelta denuncian que no las dejan tomar las combis con los propietarios	Minutouno.com	Destacadas
2018-11-20 23:14:10-03	G-20: La dura respuesta de Adolfo Pérez Esquivel a Patricia Bullrich	LA NACION (Argentina.)	Destacadas
2018-11-21 08:23:23-03	Misterio por la muerte de un reconocido abogado laboralista en la zona de tribunales	Minutouno.com	Destacadas
2018-11-21 10:10:38-03	El jefe de la Policía Federal obtuvo alto puesto en Interpol	Clarín.com	Destacadas
2018-11-21 08:29:00-03	Paro y marcha del personal de salud en defensa de los enfermeros	Diario Río Negro	Destacadas
2018-11-21 09:48:02-03	La jueza Yañez viaja a Buenos Aires y recibirá las primeras imágenes del submarino	Télam	Destacadas
2018-11-20 11:47:27-03	Hallan una ballena muerta: tenía 115 vasos, 25 bolsas y mil fragmentos de plástico en el estómago	Clarín.com	Destacadas
2018-11-20 22:39:00-03	VIDEO: Presentador de un programa deportivo se desmaya en vivo tras un ataque al corazón	RT en Español	Destacadas
2018-11-21 09:21:21-03	Dybala festejó en familia	Olé	Deportes
2018-11-21 10:16:26-03	River-Boca: tres fiscales investigan el millonario negocio de la reventa	Clarín.com	Deportes
2018-11-20 19:25:47-03	¿La bomba del mercado? La estrella mundial que podría incorporar Diego Maradona para Dorados	Infobae.com	Deportes
2018-11-21 09:35:33-03	La Superfinal entre River y Boca no cambia de horario	Informate Salta	Deportes
2018-11-21 09:36:24-03	La entrevista inédita de Michael Schumacher que se publicó 5 años después del accidente	Clarín.com	Deportes
2018-11-20 20:25:50-03	Quién era Sofía Pozzi, la novia del Puma que conmocionó al mundo del rugby	Infobae.com	Deportes
2018-11-21 01:10:00-03	Uber sube la apuesta y sale a la cancha como sponsor de la AFA	Clarín.com	Deportes
2018-11-19 17:10:00-03	El plan de Gallardo para ganarle la final a Boca en el medio	Goal.com	Deportes
2018-11-21 07:32:38-03	A 4 años del Mundial de Qatar 2022, así están los estadios	Infobae.com	Deportes
2018-11-20 23:26:10-03	Lo de Scaloni recuerda al primer Alfio Basile	LA NACION (Argentina.)	Deportes
2018-11-21 10:23:16-03	La EPOC, una enfermedad que crece, pero donde la prevención es primordial	Télam	Salud
2018-11-19 10:10:37-03	Semana del lunar: si tenés dudas, es el momento de chequear esa manchita en tu piel	TN	Salud
2018-11-20 19:28:52-03	"Mi abuela tiene Alzheimer y me toca la cara para no olvidarme": la conmovedora historia que se hizo viral	Infobae.com	Salud
2018-11-21 10:42:59-03	Instan a que los padres lleven a sus hijos a vacunar contra el Sarampión y la Rubeola.	Central de Noticias	Salud
2018-11-21 09:01:39-03	Infectólogo advierte sobre abuso de antibióticos	La Prensa Austral	Salud
2018-11-20 19:41:51-03	Campaña de detección de artritis psoriásica	Noti Fe	Salud
2018-11-21 10:24:20-03	Cáncer de próstata mayor problema de salud de hombres	Diario de Morelos	Salud
2018-11-20 10:40:32-03	Lanzan la campaña “Corta con el SIDA”	Radio Ñanduti	Salud
2018-11-19 21:53:00-03	¿Ponés papel higiénico en la tabla del inodoro? Quizás no tenga tanto sentido	TN	Salud
2018-11-20 15:11:27-03	Alarma en Hong Kong; detectan segundo caso de hepatitis de rata	Puente Libre La Noticia Digital	Salud
2018-11-21 10:13:11-03	Google lanza 'bienestar digital' para ayudarte a limitar el uso del celular	CNET en Español	Ciencia y Tecnologia
2018-11-21 10:39:41-03	La NASA hará una revisión de seguridad a SpaceX y Boeing	Diario La Verdad	Ciencia y Tecnologia
2018-11-21 08:31:26-03	WhatsApp: agregar un contacto será más fácil, mirá por qué	Tiempo de San Juan	Ciencia y Tecnologia
2018-11-21 08:23:23-03	La NASA anunció que volverá a poner al Hombre en la Luna	Minutouno.com	Ciencia y Tecnologia
2018-11-20 15:28:10-03	Facebook e Instagram se caen a nivel mundial	Neuquén Al Instante	Ciencia y Tecnologia
2018-11-21 10:41:56-03	Mas de medio millón de celulares Android se infectaron con virus	EL LITORAL	Ciencia y Tecnologia
2018-11-21 10:25:52-03	No Man's Sky anuncia 'Visions', un nuevo update	CineFriki (Sátira) (blog)	Ciencia y Tecnologia
2018-11-20 12:24:46-03	Insólito: encontraron "un delfín" nadando en Júpiter	Crónica	Ciencia y Tecnologia
2018-11-20 17:58:25-03	El increíble truco para manejar el cursor del iPhone que casi nadie conoce	TN	Ciencia y Tecnologia
2018-11-20 15:59:00-03	20 años de la ISS: 5 curiosidades sobre el mayor lugar habitado por el hombre fuera de la Tierra	LA NACION (Argentina.)	Ciencia y Tecnologia
2018-11-21 09:38:46-03	Fuerte tweet de Carla Conte contra Iúdica: "Casi no existe mujer que no haya tenido un episodio feo con él"	Ciudad Magazine	Entretenimiento
2018-11-21 02:01:54-03	ShowMatch 2018: Esmeralda Mitre dejó fuera del concurso a Lucas Velasco y Flor Marcasoli	LA NACION (Argentina.)	Entretenimiento
2018-11-20 16:45:05-03	El sugestivo tweet de Jimena Barón antes de la definición del Bailando: "Se acerca la final y yo..."	Ciudad Magazine	Entretenimiento
2018-11-20 11:17:12-03	Crecen las dudas: Detuvieron al ex marido del fallecido diseñador Carlos Di Doménico	Pronto	Entretenimiento
2018-11-19 16:55:47-03	Con una producción sexy, Wanda Nara unió sus dos pasiones	Exitoina	Entretenimiento
2018-11-21 07:08:08-03	Benjamín Vicuña sufrió un violento robo: su pedido en las redes	MDZ Online	Entretenimiento
2018-11-20 19:25:00-03	Fuerte mensaje concientizador de Migue Granados a raíz de la muerte de su mamá	Contexto	Entretenimiento
2018-11-21 06:23:16-03	¿Cristian U acosó a Sol Pérez en Combate?	El Liberal Digital	Entretenimiento
2018-11-21 10:18:50-03	La impactante transformación de Mariano Martínez para su nuevo papel en cine	TN	Entretenimiento
2018-11-21 10:12:55-03	Valeria Mazza reveló qué le exigía su marido después de sus embarazos	La Voz del Interior	Entretenimiento
2018-11-21 10:18:09-03	El dólar opera estable a $ 37,23 en una plaza atenta a liquidez que dejó licitación de Lebac	Ambito.com	Economia
2018-11-21 08:46:19-03	Ganancias y Monotributo: cuánto habrá que pagar a partir de enero del año que viene	El Diario Nuevo Dia	Economia
2018-11-21 08:41:08-03	Argentina venderá el primer auto eléctrico producido en el país y se podrá encargar online	Los Andes (Mendoza)	Economia
2018-11-21 04:23:14-03	Los ADR argentinos, con caídas generalizadas en Wall Street	Infobae.com	Economia
2018-11-21 08:22:00-03	Lecaps y Lecer se perfilan como favoritos para captar los pesos de los minoristas	iprofesional.com	Economia
2018-11-21 05:42:18-03	Sky se afianza como línea aérea low cost y baja sus pasajes hasta un 50%	iprofesional.com	Economia
2018-11-19 23:26:44-03	Lanzan simulador de consumo para calcular precio de factura de luz	Ambito.com	Economia
2018-11-21 06:16:53-03	La compra financiada de vehículos 0km registró un retroceso del 45% interanual en octubre	El Liberal Digital	Economia
2018-11-20 13:24:32-03	Los almacenes también tendrán Precios Cuidados	Ambito.com	Economia
2018-11-21 08:03:57-03	LATAM Airlines recortará en 41% las inversiones para su flota aérea	iprofesional.com	Economia
2018-11-20 11:47:27-03	Hallan una ballena muerta: tenía 115 vasos, 25 bolsas y mil fragmentos de plástico en el estómago	Clarín.com	Internacional
2018-11-21 01:33:38-03	Amplían la zona de seguridad por la cumbre y no habrá servicios de trenes y subtes	LA NACION (Argentina.)	Internacional
2018-11-21 10:47:00-03	Donald Trump: "La alianza con Arabia Saudita continuará para bien de Israel"	Infobae.com	Internacional
2018-11-21 10:45:15-03	VIDEO. Presentador de televisión sufre ataque al corazón y colapsa en vivo	Publinews Guatemala	Internacional
2018-11-21 09:48:00-03	Saltó desde 100 metros de altura, su paracaídas no abrió a tiempo y así terminó	Noticias24	Internacional
2018-11-21 10:12:21-03	Interpol elige presidente al candidato de Occidente en un fuerte revés para Rusia	Télam	Internacional
